Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
user tidur bolot,0,1,0,0,0,0,0,0,0,0,0,0
user kacung bisa terjadi ngantipresiden,1,1,1,0,0,0,0,0,1,1,0,0
user user sosialis,0,0,0,0,0,0,0,0,0,0,0,0
user user user ican,1,1,1,0,0,0,1,0,0,1,0,0
user sama masxcxb jawa katolik masxcxbnya brewokan semua apakah sebuah kebetulan,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user reformasi tidak seharusnya seperti itunharus memberi contoh baik banyak,1,1,1,0,0,0,0,0,1,1,0,0
user haduhhh haduhhh belajar dari siapa,0,1,0,0,0,0,0,0,0,0,0,0
user user user user user user user user user user modal cocotndpt amplopnnotak awam fans sajah rawan radikalis kena penghukuman ngenuhan nerakannedan,1,1,0,1,0,0,1,0,0,0,1,0
user bener juga orang yang biasa njeplak asal buka mulut depan publik kemungkinan besar sakaw gegara narkoba,0,1,0,0,0,0,0,0,0,0,0,0
profil tikep tikep smpn tikep sman tikep antropologi fakultas ilmu budaya universitas halu oleokota kendari,0,0,0,0,0,0,0,0,0,0,0,0
user user user jual sosmed dasar,1,1,1,0,0,0,0,1,0,1,0,0
maaf mtmu skipxfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
jangan pake lama lengserkan jokowi,1,0,1,0,0,0,0,0,1,1,0,0
user user user makanya sekolam karena bisa bedain fakta dengan provokasi bisa bedain fakta fitnah,1,1,1,0,0,0,0,0,1,1,0,0
paham mustahil bisa menang pemilihan presiden jika didukung komunitas tionghoa khususnya para taipan pemilihan presiden sangat mahal,1,0,1,0,0,0,0,0,1,1,0,0
user udah siap demo berjilid sama cingkrang malaysia memberlakukan syariat islam tapi melegalkan perjudian dengan berbagai syarat ketentuan strict,0,0,0,0,0,0,0,0,0,0,0,0
user lama lomba menghias telor sekelasku ambis padahal cuma,0,0,0,0,0,0,0,0,0,0,0,0
xexxbbnn jadi tidak saya merasa harus membuktikan kalau saya tidak orangorang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis kedoyanan para wanita untuk uweluwel nnxexxb,0,1,0,0,0,0,0,0,0,0,0,0
user user jadi,1,1,1,0,0,0,0,0,1,1,0,0
makan omelan rasanya seperti makan kucing dipagi haringak pake ngunyah asal telen biar abis sarapan,0,1,0,0,0,0,0,0,0,0,0,0
user user mbak kuntikuntinya lhoo xfxfxxb,0,0,0,0,0,0,0,0,0,0,0,0
sesungguhnya jika kamu mendatangkan kepada orangorang yahudi nasrani yang diberi kita,0,0,0,0,0,0,0,0,0,0,0,0
cerita lagu raja bagian kedua,0,0,0,0,0,0,0,0,0,0,0,0
user user aamiincuma makin banyak melencengkan agamasejak berkuasakuasa allah melebihi segalanya,0,0,0,0,0,0,0,0,0,0,0,0
akan berbicara terkait kasus blbi,0,0,0,0,0,0,0,0,0,0,0,0
maka didirikan banyak badan ekstra konstitusional seperti front nasional yang digunakan oleh sebagai wadah kegiatan politik,0,0,0,0,0,0,0,0,0,0,0,0
user user user pengin gubernur baru,0,0,0,0,0,0,0,0,0,0,0,0
user sambunvan tertutup dengan kekehan masih singgah bilah bibir ocha berhenti saat sampai toko yang maksud tadi nnsetelah membayar langsung bergegas menuju rumah untuk menyiapkan segala sesuatunya untuk milly menunggu sampai rumah,0,1,0,0,0,0,0,0,0,0,0,0
user seperti doeloe kaum yahudi bermigrasi palestine bang apakah mirip mari kalo iyaa kita musti sabar nunggu gantipresiden,1,0,0,1,1,0,0,0,0,0,1,0
tertipu lagi,0,1,0,0,0,0,0,0,0,0,0,0
dunia perfilman kembali berduka aktor kawakan deddy sutomo meninggal dunia warta ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
user fadlizone,1,1,1,0,0,0,0,0,1,1,0,0
gangguan pendengaran atau ketulian menyebabkan kesulitan merespon cepat pembicaraan makanya sering disangka dingin banget cewek disangka vampir padahal kaga dengar setengah tuli,0,0,0,0,0,0,0,0,0,0,0,0
user wkkwkwkw,0,0,0,0,0,0,0,0,0,0,0,0
user begini,0,1,0,0,0,0,0,0,0,0,0,0
allah anda sembah sehari akan memelukmu lukman paling dekat membiarkanmu bersimpuh kakinya,1,0,0,1,1,0,0,0,0,0,1,0
user dari tadi hadehhh,0,1,0,0,0,0,0,0,0,0,0,0
user user user ayat mana menyebutkan adalah binatang halal dibunuh dalam alquran jangan buat fitnah andannseingat saya malah dalam alkitab kristen bilang orang nonkristen harus dibunuh saya bisa buktik,0,0,0,0,0,0,0,0,0,0,0,0
user gubernur indonesia sangat membanggakan sangat wibawa sebagai pemimpin,0,0,0,0,0,0,0,0,0,0,0,0
user yang katolik,0,0,0,0,0,0,0,0,0,0,0,0
user meluat betul dengan orang kedai yang sombong gaji sebab customer muka perangai jaga kenaxexxa,1,1,1,0,0,0,1,0,0,1,0,0
teroris meledakan tewaskan puluhan orang pelakunya hanya orang kira radikalisme tersebar luas atau terorisnya memang kian hebat hingga mampu ditangani aparat pelakunya terbukti hanya orang coba pikir pelan,0,0,0,0,0,0,0,0,0,0,0,0
user coba tonton kisahnya ustadz felix youtube nder beliau terlahir dari keluarga katolikkristen alhamdulillah skrg udah muallaf masyaallah kisahnya menginspirasi sekali,0,0,0,0,0,0,0,0,0,0,0,0
user user user cukup sekali liat pocong sama denger suara,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user suruh minum pipis dulu nich bangke biar tambah,1,1,1,0,0,0,0,0,1,1,0,0
micin,1,1,0,1,0,0,0,0,1,0,1,0
user user diam,1,1,1,0,0,0,0,0,1,1,0,0
bukan saja masyarakat hari sudah menjadi sastrawan melestarikan budaya dahulu pernah hilang sehingga membuat masyarakat terbuka mata kepalanya bahwa merekalah menjadi pemilih pemimpin bangsa belumtaus,0,0,0,0,0,0,0,0,0,0,0,0
hyun kalau berlakon menitik mata,0,0,0,0,0,0,0,0,0,0,0,0
entah jadi negara indonesia tercinta rakyatnya udah banyak pada ngawur presiden disalahkanibu bapaknya disalahkan bahkan tuhan juga salahkanjadi kalian menang sendiri merasa benar sendiriemg kali,0,0,0,0,0,0,0,0,0,0,0,0
user video yang tangerang cikupa orang nikah taun kemaren viral orang terciduk xfxfxxxfxfxxrt,0,0,0,0,0,0,0,0,0,0,0,0
user ketawa smbil buang smpah sarapnlu kurap,1,1,1,0,0,0,0,0,1,1,0,0
saya sudah wanti wanti supaya dokter tobat tetep bisa ngapain pernah seorganisasi katolik sama saya kalau akhirnya universitas kristen,0,0,0,0,0,0,0,0,0,0,0,0
user user pendukung hitler kalo komunisnnnn,0,0,0,0,0,0,0,0,0,0,0,0
user user jadi inget uang jajan dikit pake kepotong bensin anter jemput sekolah tiap hari akhir pekan belain nxexxa,0,0,0,0,0,0,0,0,0,0,0,0
februari masjid istiqlal diresmikan presiden soeharto rancangan masjid terbesar asia tenggara karya arsitek friedrich silaban sebagai seorang kristiani mengalami pergulatan batin ketika merancang tempat ibadah umat islam,0,0,0,0,0,0,0,0,0,0,0,0
user unamenya,0,0,0,0,0,0,0,0,0,0,0,0
user user kacung malah ketawa liat twit cung,1,1,0,1,0,0,0,0,1,0,1,0
user terus bisa kalo iyarejim siapa berani lawan,1,1,0,1,0,0,0,0,1,0,1,0
user banyak yang aneh dalam busuknya sangat menusuk mafia anggaran main proyeklah banyak bolos bubarkan,1,1,0,1,0,0,0,0,1,0,0,1
user tawari bukan aseng tapi orang,0,0,0,0,0,0,0,0,0,0,0,0
user mbaku doang,0,1,0,0,0,0,0,0,0,0,0,0
kalau franceengland final jadinya duel imperialis tanah xfxfxxxfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
ganyang ampe akar akarnya,1,0,0,1,0,1,0,0,0,0,0,1
user user user sama ngawur kayaknya haha saya gatau arti makanya saya lebih baik diem daripada ngide hehehe,0,0,0,0,0,0,0,0,0,0,0,0
user betul setuju bosan muak apalagi kelakuan nyinyirnya kebangetan,1,1,0,1,0,0,0,0,1,0,1,0
user kaya,1,1,1,0,0,0,1,0,0,1,0,0
salahnya bukan cina temenan sama cina sampe dibilang cina cina aduh tuhan tolong orang ckckck gaabis pikir pikirannya sempit walaupun cinanya bukan,0,0,0,0,0,0,0,0,0,0,0,0
user user nauzubillah sangat anti islam,1,0,1,0,1,0,0,0,0,1,0,0
user user user user user user user user emang bener kawan aktifis gerakan murdani biayai anak gmni notabene bentukan,0,0,0,0,0,0,0,0,0,0,0,0
user sendirinya juga malah ngatain,0,0,0,0,0,0,0,0,0,0,0,0
user user user user masio islam nusantara koen kate lapo jancik matane sugik,1,1,1,0,0,0,1,0,0,1,0,0
user cuma makan snack doang belom makan nasi wkwkwk,0,1,0,0,0,0,0,0,0,0,0,0
user user user user biasalah pemarah diajak ngobrol lari ksana kemaricari alasan,1,0,0,1,0,0,0,0,1,0,1,0
mantappppppp,0,0,0,0,0,0,0,0,0,0,0,0
dunia kayaknya jokowi presiden dituding liberal kapitalis sekaligus lemah sekaligus otoriter,1,0,1,0,0,0,0,0,1,1,0,0
user amat emang nggak bodo bilangin amat bawa nama,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user user user sibuk belain masih siape bakal wapresnye,1,1,0,1,0,0,0,0,1,0,1,0
user user masihkan akan berbaik hati istighfar paaak sebelum rakyat mampu lagi bersabar,1,0,1,0,0,0,0,0,1,1,0,0
user pake muka dong jadinya,0,1,0,0,0,0,0,0,0,0,0,0
user kenapa harus mereka wudhu menyucikan diri sebelum bertemu tuhan mereka kristen tidak perlu menyucikan diri trlebih dahulu karena tuhan yesus akan menerima segala dosakenajisan kita sendiri akan menyucikan kita,0,0,0,0,0,0,0,0,0,0,0,0
user tembem,0,1,0,0,0,0,0,0,0,0,0,0
paling nanti komentarnya jangan transaksi pake dollar gantipresiden presidenbaru,1,0,1,0,0,0,0,0,1,1,0,0
jujur orang cerdas pintar pilih orang imam mampu memimpin bisa sholatbisa ngajisantun sopantidak seperti ahok,1,1,1,0,1,0,0,0,0,1,0,0
user ternyata kesibukan bertambah promosi hoaxnkampret laahnini nomor bisa daftar user ganbiar perlu ganti nomernuser terlalu sibuk promosi hoax,1,1,0,1,0,0,0,0,1,0,1,0
pasti salah jokowi,1,0,1,0,0,0,0,0,1,1,0,0
user filipina gereja katholik memegang peranan sangat kuat moen dalam kehidupan sehari hari pemerintah anjurkan kbgereja katholik mengharamkan jadinya filipina penduduknya trus tumbuh,0,0,0,0,0,0,0,0,0,0,0,0
user sebagai netijen penasaran kalo abis sesi pillow talk atau cuma ndusel lucu ampe ketiduran paul gitu abis enak terus kaku lagi baru,0,1,0,0,0,0,0,0,0,0,0,0
user mudahan beneran,1,1,1,0,0,0,1,0,0,1,0,0
user user user kasih bunuh yesus yahudi bukan muslim kristen jadi benci muslim muslim menghormati yesus nabi penganut agama lain seperti budha hindu bahkan mengakui yesus apapun,0,0,0,0,0,0,0,0,0,0,0,0
user hanya politikus bilang serta parpol gurem cari pendukung pilpres kehabisan wacana berpolitik tanpa buat program pembangunan nkri ujungnya jual kebencianhoax agama serta,0,0,0,0,0,0,0,0,0,0,0,0
ibnu mubarak pernah memiliki tetangga seorang yahudinnamun selalu lebih dahulu memberi makan tetangganya sebelum anak anaknya sendiribahkan selalu memberi pakaian padanya sebelum memberi pakaian anakanaknya,0,0,0,0,0,0,0,0,0,0,0,0
jika seorang ahli kitab yahudi nashrani memberi salam pada kalian maka balaslah dengan ucapan bukhari muslim,0,0,0,0,0,0,0,0,0,0,0,0
user selain musiknya pakai bahasa juga yang ditampilkan beberapa kesenian maupun budaya yang bukan asli dari jawa tengah,0,0,0,0,0,0,0,0,0,0,0,0
user user emang jakarta,1,1,0,1,0,0,0,0,1,0,1,0
gelombang tenaga kerja asal cina memasuki kota kendari sulteng duhmirisnya nasib anak bangsaku gantipresiden,1,0,0,1,0,0,0,0,1,0,1,0
user maaf saya menilai ucapan bapak hidayat wahid terhormat sebagai gambaran betapa picik kotornya hati anda,1,1,1,0,0,0,0,0,1,1,0,0
bangke dijual,0,1,0,0,0,0,0,0,0,0,0,0
inget terakhir kali mimpi indah reality mimpi masa,0,1,0,0,0,0,0,0,0,0,0,0
bisa bertitel kaji dulu sampai sekarang memang murahmuahal lagi ngantri kebrangkatanya lebih bisa brangkt kaji katanya juga nugu alternatif cept kaji adlh jadi middle east salut mreka,0,0,0,0,0,0,0,0,0,0,0,0
user milanisti,1,1,0,1,0,0,0,0,1,0,1,0
ootd eifell amora mollien naufalyn molen cantik semok belo kesayangan aunty,0,0,0,0,0,0,0,0,0,0,0,0
user user pekok tours taik taik kabeh luwes asuuuu cino taik maling sejati gawe indonesia rusak xexxbaxefxbxf,1,1,0,1,0,1,0,0,0,0,1,0
perbuatan sendiri adalah melampau,0,0,0,0,0,0,0,0,0,0,0,0
user mantap nudah ganteng pake dasi doyan xfxfxxnnrt like follownn gayvid gaysex gayvideo nnuserxexxa,0,1,0,0,0,0,0,0,0,0,0,0
teriak ngaca dulu sana,1,1,1,0,0,0,0,0,1,1,0,0
user jambu mungkin bisa diperhalus jambu,0,1,0,0,0,0,0,0,0,0,0,0
user nganggur lobang sini abang yang masuk,0,1,0,0,0,0,0,0,0,0,0,0
baru pertama kali bener naksir sama cowo mukanya asia parah meansipit putih adohhh gilak bener tergila,0,0,0,0,0,0,0,0,0,0,0,0
user terima kasih presiden jokowi,0,0,0,0,0,0,0,0,0,0,0,0
user user haha hayo boleh rasis cina cinaan nenek moyang kita semua dari china bagian selatan sebelum namanya china xexcxcxexcxc,0,0,0,0,0,0,0,0,0,0,0,0
user bukan italy institusi agama kristen dikebanyakan maju mereka hampir sama peran peran volunteerism foundation lagian agama indonesia tokohnya hanya dipake untuk ritual lima tahunan jadi mereduksi makna,0,0,0,0,0,0,0,0,0,0,0,0
user user permintaan maaf artinya otaknya tetep nyinyir,1,1,1,0,0,0,0,0,1,1,0,0
user user user ngomong gitu siapa harus tanya gandeng bank bukannya melakukan langkah hukum menggugat peraturan freeport,0,0,0,0,0,0,0,0,0,0,0,0
ngupiii ahhhh,0,0,0,0,0,0,0,0,0,0,0,0
muslim rohingya hari gendong ibuku desa dibakar teroris budha,1,0,0,1,1,0,0,0,0,0,1,0
orang ngga bisa berpikir lurus dipelihara jokowi dalam berbagai organisasi kebayang ngga kacaunya indonesia nanti,1,0,1,0,0,0,0,0,1,1,0,0
bagaimana mungkin menginginkan yang taat agama sedangkan masih jauh dari agama,0,0,0,0,0,0,0,0,0,0,0,0
banyak laporan tentang gafatar kami rekomendasikan dilarang harus dilarang islam hikdun,1,0,0,1,1,0,0,0,0,0,1,0
user wkwkwk betul juga jadi saksi kegalauan ampe sempet mikir anak stress sihxfxfxxneh tapi taunya besoknya malah tweetnya isinya jktxfxfxaxa,0,0,0,0,0,0,0,0,0,0,0,0
padahal tidak akan sampai mulutnya orangorang hanyalah siasia belakannqs arrad ayat,0,0,0,0,0,0,0,0,0,0,0,0
follow user untuk mengetahui informasi terkini mengenai ekonomi keuangan perbankan investasi saham indonesia dunia hari,0,0,0,0,0,0,0,0,0,0,0,0
ffgenpi warga baduy setelah selesai memperingati tradisi seba pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari sabtu sebabaduy alambanten,0,0,0,0,0,0,0,0,0,0,0,0
masih menyebut jokowi ckckc,0,0,0,0,0,0,0,0,0,0,0,0
armando dipolisikan soal postingan azan tidak suci,0,0,0,0,0,0,0,0,0,0,0,0
fifa siasat suara aksi perancisrussia,0,0,0,0,0,0,0,0,0,0,0,0
user user user user tengok cara balas cara kitaok pertahankan asstag hamun bukan matlamat kempen kitaoknnsebab pakcik hapuskan bangsaanjing ninnini adalah gtgtgt xfxfxxbcxfx,1,1,0,1,0,0,0,0,1,0,1,0
user minum kencing entemakanya ngacooobahalul entesama kayak abud,1,1,1,0,0,0,0,0,1,1,0,0
warga baduy setelah selesai memperingati tradisi seba pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari sabtu sebabaduy sabtu april,0,0,0,0,0,0,0,0,0,0,0,0
user mungkin sepertinya satu lagi bisa membuat anak memiliki karakter,0,0,0,0,0,0,0,0,0,0,0,0
user angkot lebih goblog,0,1,0,0,0,0,0,0,0,0,0,0
diduga bawa kabur uang calon jemaah dirut travel umroh dipolisikan jika allah tuhan kena azab paling pedih,1,0,0,1,1,0,0,0,0,0,1,0
duta nikki haley telah pulang white house menolak dakwaan penasihat tertinggi bahawa keliru dengan mengatakan presiden donald trump akan mengenakan sekatan baru atas rusia,0,0,0,0,0,0,0,0,0,0,0,0
tahun poros tengah bisa terbentuk dikarenakan pemilihan presiden melalui mekanisme namun saat pemilihan presiden oleh rakyat tidak mungkin poros ketiga,0,0,0,0,0,0,0,0,0,0,0,0
user karna kamu mirip taixfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
user user biru punya udah ditebas,0,1,0,0,0,0,0,0,0,0,0,0
user user user maunya,0,0,0,0,0,0,0,0,0,0,0,0
user apaan,0,1,0,0,0,0,0,0,0,0,0,0
fekaesfpiedkk teriak fitnah asingaseng pasang merah putih terbalik siapa fans isis alqaedadll siapa,1,0,0,1,1,0,0,0,0,0,1,0
pndukung prabowo bejad tabiatnya kasar termasuk gtgt user smoga dilaknat oleh allah,1,1,0,1,0,0,0,0,1,0,1,0
kenapa jijiq mandangnya sebagai orang awam yang suka kpop jadi mikir korea atau pdhl idol kita korea hidup tentram normal yakin bbrp idol punya pacar jadi wajar selama masih lawan,0,1,0,0,0,0,0,0,0,0,0,0
user mana saya saya,0,0,0,0,0,0,0,0,0,0,0,0
user salah ikut korg knape bile berkaitan ngan smua jadi alim penyelamat saviour padahal korg smua tngok trus kata truk ialah ciri sahaja tengok pada individu klau rakyat baik biarkan,0,0,0,0,0,0,0,0,0,0,0,0
ributkan ekonomi salah ributkan hukum salah ributkan otoriter salah ributkan patung salah trus kami bolehnya user,1,0,1,0,0,0,0,0,1,1,0,0
user user bukan kristen kristen haha yaudah semoga denial hidup tenang tanpa saya,0,0,0,0,0,0,0,0,0,0,0,0
user juventus adalah budaya turun temurun,0,0,0,0,0,0,0,0,0,0,0,0
adalah saat biasa baik banget ngejarngejar udah sayang nyaman malah jadi cuek pergi gitu,0,1,0,0,0,0,0,0,0,0,0,0
kata sandiaga kolong pelabuhan sudah sejak orde baru,0,0,0,0,0,0,0,0,0,0,0,0
cinta kedamaian suka yang ribet,0,0,0,0,0,0,0,0,0,0,0,0
user perusahaan transportasi online paling biadap tidak mengikuti menolak permen nomor perusahaan didanai cina,1,0,0,1,0,1,0,0,0,0,1,0
user user user user user user user user user user user user user user user user user user user hanya ikut,0,0,0,0,0,0,0,0,0,0,0,0
ahok foto alexis lgsg dituduh backingin giliran asma dewi foto prabowo,1,0,1,0,0,0,0,0,1,1,0,0
user sudahlah biarlah menjadi sejarah kelam bangsa kita yang pasti sekarang harus waspada jangan sampai orba bangkit lagi,0,0,0,0,0,0,0,0,0,0,0,0
user user fiksi bersifat imajiner atau naratif fiksiimajinasi hukumnya wajib percaya percaya tidak sesuai narasi pemikiran masing orang agama hukumnya wajib percaya firman kitab suci,0,0,0,0,0,0,0,0,0,0,0,0
oleh karena presiden user mengajak para ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak,0,0,0,0,0,0,0,0,0,0,0,0
bagaimana caramu mengantisipasi diri dari stress tekanan user kuchat,0,0,0,0,0,0,0,0,0,0,0,0
user user user user makanya cuma ikutan anti aseng yainvestor kebanyakan asengdi tangan jokowi aseng bakal jajah indonesiahnya sama saling investor aseng cabut susah rakyat,0,0,0,0,0,0,0,0,0,0,0,0
user engga cemilan praun skrg kulit,0,0,0,0,0,0,0,0,0,0,0,0
user haha kamu hyunjin gini males zoom haha,0,1,0,0,0,0,0,0,0,0,0,0
pekanbaru ponakan taunya kristen agama bataknjadi gereja tempat ibadah orang beragama bataknnpadahal siapapun bisa memeluk agama kristen atau agama lain kannnini tugas guru agama pekanbaru,0,0,0,0,0,0,0,0,0,0,0,0
user arahnya dibawa seperti pilkada kang jadi bahaya laten kalau semua pilkada dibikin kayak gitu,0,0,0,0,0,0,0,0,0,0,0,0
ancam bunuh ancam jadi tersangka ancam digulingkan dari ketum partai ancaman bakar ibukota kader utama partai pilkada kalah beruntun scra mengejutkan intervensi china serta penguasa negeri,0,0,0,0,0,0,0,0,0,0,0,0
makar lengserkan jokowi faizal assegaf ketua progres jutaan rakyat berdemo secara damai untuk,1,0,1,0,0,0,0,0,1,0,0,1
kaya indonesia bukan orang indonesia tapi cina aneh pribumi usir mereka dari negeri kita,1,0,0,1,0,1,0,0,0,0,0,1
user katakata semua secara teknis mengacu pada seseorang dengan nilai bawah psikologi,0,0,0,0,0,0,0,0,0,0,0,0
user gajah ridwan kamil nkirain abis kasus bakal dibenahi taunya kemarin kesana tetap memprihatinkan nnkandang serem takut kabur burung pada diem nngakuat ampe ujung saking sedihnya total jalan,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user user user user user user user user user kepala apaan,0,1,0,0,0,0,0,0,0,0,0,0
jembatan fenomenal dengan pemandangan fenomenal pulabravoo presiden jokowi pembangunan jembat,0,0,0,0,0,0,0,0,0,0,0,0
user user user user mereka kaum pekokbawaannya baperan mulukl kata junjunannya angikut smuadasar kaum dongo pnya pendirian yahmaluin islam ajja,1,1,0,1,1,0,0,0,0,0,1,0
udah gitu abis pikir pengikutnya masih berasa paling bermoral padahal bohong biangnya segala dosa,1,0,0,1,0,0,0,0,1,0,1,0
user block tindakan dewasa menjaga kewarasan bukan kekanakkanakan kamu numpuk membusuk halaman rumahmu tidak disapusapu,0,0,0,0,0,0,0,0,0,0,0,0
acaranya bukan apel tapi ritual penguburan wayang semalam suntuk user user jadi komandan apelnya,0,0,0,0,0,0,0,0,0,0,0,0
sana juga akan dibangun kantor presiden serta kantor kementerian sementara,0,0,0,0,0,0,0,0,0,0,0,0
cuman admin kalo lagi shore belanja sambil nyari makan dipelabuhan lalu dichat dijauh lagi jalan langsung write sekarangnlalu balas nntar yank lagi,0,0,0,0,0,0,0,0,0,0,0,0
anies sudah meninggalkan ketenangan ketulusannya dalam debat malam agitatif licik semoga kalah,1,1,1,0,0,0,0,0,1,1,0,0
user brengsek ahok ternyata pengecuttakut dimasukkin lapas,1,1,1,0,0,0,0,0,1,1,0,0
user user user baca kisah jadi inget kisah kaum yahudi yang dikutuk allah jadi monyetnmereka memang tidak mencari ikan hari sabtu tapi mereka menyiapkan perangkap hari jumat lalu mengambil ikannya hari ahadnxfx,0,0,0,0,0,0,0,0,0,0,0,0
user ngasih orang,0,1,0,0,0,0,0,0,0,0,0,0
user gaji,0,0,0,0,0,0,0,0,0,0,0,0
stop tutup iklan meikerta sebab meikerta adalah proyek bodongpribumu jongos cina segeralah bertobat,1,1,0,1,0,1,0,0,0,0,0,1
ganyang antekanteknya orangorang partai pendukungnya,1,0,0,1,0,1,0,0,0,0,0,1
user user user user user semoga mudik lebaran tahun lancar kemacetan atau teror bunuh dirinntidak lupa ucapakan terima kasih user atas kerja kerasnya dukungan kabinet kerja tanpa korups,0,0,0,0,0,0,0,0,0,0,0,0
